Query_label	Target_label	ID	ProkkaNO	Percent_identity	align_length	mismatch	gap_opens	start_query	end_query	start_target	end_target	E_value	Bit score	seqname	start	end	strand	GTDBTax	MiDAS3_6Tax	MIdentity	MAlnLgth	SILVA138Tax	SIdentity	SAlnLgth	max_abund	Function
epsJ	Aved_18-Q3-R54-62_BAT3C.633_03228	Aved_18-Q3-R54-62_BAT3C.633	3228	27.803	223	150	5	3	217	6	225	3.6e-38	144	tig00029471-10-1376440	101136	102143	+	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales;f__Microtrichaceae;g__UBA11034;s__	ESV334.1444;tax=d:Bacteria,p:Actinobacteria,c:Acidimicrobiia,o:Microtrichales,f:Microtrichaceae,g:midas_g_120,s:midas_s_334;	99.4	1444	FPLM01006868.11.1512 Bacteria;Actinobacteriota;Acidimicrobiia;Microtrichales;Microtrichaceae;uncultured;metagenome	99.3	1502	1.7658404	SY
epsJ	Aved_18-Q3-R54-62_BAT3C.689_00448	Aved_18-Q3-R54-62_BAT3C.689	448	21.633	245	172	8	3	235	5	241	8.56e-29	119	tig00003729-10-8710230	413423	414436	+	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__UBA2991;f__UBA2991;g__;s__	ESV9481.1412;tax=d:Bacteria,p:Chloroflexi,c:OLB14,o:midas_o_731,f:midas_f_731,g:midas_g_1412,s:midas_s_8871;	99	1412	LMZR01000034.4660.6149 Bacteria;Chloroflexi;OLB14;Chloroflexi bacterium OLB14	96.6	1490	0.084246285	SY
epsJ	Aved_18-Q3-R54-62_BAT3C.689_01452	Aved_18-Q3-R54-62_BAT3C.689	1452	22.843	197	149	2	2	198	44	237	9.97e-53	179	tig00006686-10-6113070	522048	522824	-	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__UBA2991;f__UBA2991;g__;s__	ESV9481.1412;tax=d:Bacteria,p:Chloroflexi,c:OLB14,o:midas_o_731,f:midas_f_731,g:midas_g_1412,s:midas_s_8871;	99	1412	LMZR01000034.4660.6149 Bacteria;Chloroflexi;OLB14;Chloroflexi bacterium OLB14	96.6	1490	0.084246285	SY
epsJ	Aved_18-Q3-R54-62_BAT3C.689_01580	Aved_18-Q3-R54-62_BAT3C.689	1580	22.414	116	82	5	135	245	12	124	2.73e-07	55.9	tig00007498-10-4964410	39674	40228	-	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__UBA2991;f__UBA2991;g__;s__	ESV9481.1412;tax=d:Bacteria,p:Chloroflexi,c:OLB14,o:midas_o_731,f:midas_f_731,g:midas_g_1412,s:midas_s_8871;	99	1412	LMZR01000034.4660.6149 Bacteria;Chloroflexi;OLB14;Chloroflexi bacterium OLB14	96.6	1490	0.084246285	SY
epsH	Aved_18-Q3-R54-62_BAT3C.689_01581	Aved_18-Q3-R54-62_BAT3C.689	1581	28.916	83	57	1	1	83	1	81	3.73e-24	99	tig00007498-10-4964410	40292	40564	-	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__UBA2991;f__UBA2991;g__;s__	ESV9481.1412;tax=d:Bacteria,p:Chloroflexi,c:OLB14,o:midas_o_731,f:midas_f_731,g:midas_g_1412,s:midas_s_8871;	99	1412	LMZR01000034.4660.6149 Bacteria;Chloroflexi;OLB14;Chloroflexi bacterium OLB14	96.6	1490	0.084246285	SY
epsH	Aved_18-Q3-R54-62_BAT3C.689_01582	Aved_18-Q3-R54-62_BAT3C.689	1582	25.203	123	86	3	2	121	3	122	4.63e-17	86.1	tig00007498-10-4964410	40557	41468	-	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__UBA2991;f__UBA2991;g__;s__	ESV9481.1412;tax=d:Bacteria,p:Chloroflexi,c:OLB14,o:midas_o_731,f:midas_f_731,g:midas_g_1412,s:midas_s_8871;	99	1412	LMZR01000034.4660.6149 Bacteria;Chloroflexi;OLB14;Chloroflexi bacterium OLB14	96.6	1490	0.084246285	SY
epsJ	Aved_18-Q3-R54-62_BAT3C.689_01972	Aved_18-Q3-R54-62_BAT3C.689	1972	20.946	148	103	3	70	216	1	135	2.42e-10	66	tig00007498-10-4964410	417284	418039	+	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__UBA2991;f__UBA2991;g__;s__	ESV9481.1412;tax=d:Bacteria,p:Chloroflexi,c:OLB14,o:midas_o_731,f:midas_f_731,g:midas_g_1412,s:midas_s_8871;	99	1412	LMZR01000034.4660.6149 Bacteria;Chloroflexi;OLB14;Chloroflexi bacterium OLB14	96.6	1490	0.084246285	SY
epsJ	Aved_18-Q3-R54-62_BAT3C.689_03074	Aved_18-Q3-R54-62_BAT3C.689	3074	22.17	212	153	6	3	204	57	266	1.98e-30	125	tig00030052-10-1241820	6808	8151	+	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__UBA2991;f__UBA2991;g__;s__	ESV9481.1412;tax=d:Bacteria,p:Chloroflexi,c:OLB14,o:midas_o_731,f:midas_f_731,g:midas_g_1412,s:midas_s_8871;	99	1412	LMZR01000034.4660.6149 Bacteria;Chloroflexi;OLB14;Chloroflexi bacterium OLB14	96.6	1490	0.084246285	SY
epsJ	Aved_18-Q3-R54-62_BAT3C.689_03245	Aved_18-Q3-R54-62_BAT3C.689	3245	22.907	227	166	8	3	225	14	235	1.75e-42	155	tig00030316-10-750950	57217	58215	-	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__UBA2991;f__UBA2991;g__;s__	ESV9481.1412;tax=d:Bacteria,p:Chloroflexi,c:OLB14,o:midas_o_731,f:midas_f_731,g:midas_g_1412,s:midas_s_8871;	99	1412	LMZR01000034.4660.6149 Bacteria;Chloroflexi;OLB14;Chloroflexi bacterium OLB14	96.6	1490	0.084246285	SY
epsK	Aved_18-Q3-R54-62_BAT3C.689_03467	Aved_18-Q3-R54-62_BAT3C.689	3467	21.122	303	230	3	201	502	1	295	1.29e-08	62.7	tig00054986-10-173770	7061	8077	-	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__UBA2991;f__UBA2991;g__;s__	ESV9481.1412;tax=d:Bacteria,p:Chloroflexi,c:OLB14,o:midas_o_731,f:midas_f_731,g:midas_g_1412,s:midas_s_8871;	99	1412	LMZR01000034.4660.6149 Bacteria;Chloroflexi;OLB14;Chloroflexi bacterium OLB14	96.6	1490	0.084246285	Export
epsH	Aved_18-Q3-R54-62_BAT3C.695_00345	Aved_18-Q3-R54-62_BAT3C.695	345	20.502	239	179	4	5	237	4	237	3.75e-38	141	tig00003136-10-9455840	392309	393028	-	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__OLB9;s__	ESV1267.1442;tax=d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Chitinophagales,f:Saprospiraceae,g:Ca_Epiflobacter,s:midas_s_89;	99.2	1446	FPLP01001753.2.1491 Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Saprospiraceae;uncultured;metagenome	98.3	1491	NA	SY
epsJ	Aved_18-Q3-R54-62_BAT3C.695_03865	Aved_18-Q3-R54-62_BAT3C.695	3865	27.604	192	117	6	5	194	7	178	1.21e-36	135	tig01616730-10-13334490	1321207	1321746	-	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__OLB9;s__	ESV1267.1442;tax=d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Chitinophagales,f:Saprospiraceae,g:Ca_Epiflobacter,s:midas_s_89;	99.2	1446	FPLP01001753.2.1491 Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Saprospiraceae;uncultured;metagenome	98.3	1491	NA	SY
epsJ	Aved_18-Q3-R54-62_BAT3C.95_00227	Aved_18-Q3-R54-62_BAT3C.95	227	20.276	217	144	7	4	195	8	220	2.44e-23	103	tig00006197-10-5402920	217675	218583	-	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__ZC4RG30;s__	ESV273.1460;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:midas_o_26,f:midas_f_98,g:midas_g_273,s:midas_s_273;	98.7	1460	FPLP01007360.14.1531 Bacteria;Proteobacteria;Gammaproteobacteria;R7C24;metagenome	98.6	1518	NA	SY
epsJ	Aved_18-Q3-R54-62_BATAC.150_04952	Aved_18-Q3-R54-62_BATAC.150	4952	23.789	227	165	4	3	225	12	234	2.53e-51	179	tig00007255-10-4954600	405913	407046	-	d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__Polyangiaceae;g__;s__	ESV2895.1477;tax=d:Bacteria,p:Proteobacteria,c:Deltaproteobacteria,o:Myxococcales,f:Polyangiaceae,g:Pajaroellobacter,s:midas_s_2895;	99.8	1479	FJ624903.1.1540 Bacteria;Myxococcota;Polyangia;Polyangiales;Polyangiaceae;Pajaroellobacter;uncultured bacterium	94.8	1542	0.11113086	SY
epsJ	Aved_18-Q3-R54-62_BATAC.150_05341	Aved_18-Q3-R54-62_BATAC.150	5341	20.319	251	144	5	2	196	58	308	1.92e-27	117	tig00009971-10-4192380	351878	353392	-	d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__Polyangiaceae;g__;s__	ESV2895.1477;tax=d:Bacteria,p:Proteobacteria,c:Deltaproteobacteria,o:Myxococcales,f:Polyangiaceae,g:Pajaroellobacter,s:midas_s_2895;	99.8	1479	FJ624903.1.1540 Bacteria;Myxococcota;Polyangia;Polyangiales;Polyangiaceae;Pajaroellobacter;uncultured bacterium	94.8	1542	0.11113086	SY
epsK	Aved_18-Q3-R54-62_BATAC.150_05497	Aved_18-Q3-R54-62_BATAC.150	5497	21.995	441	336	5	4	441	30	465	1.16e-56	202	tig00010865-10-3492620	95504	97066	-	d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__Polyangiaceae;g__;s__	ESV2895.1477;tax=d:Bacteria,p:Proteobacteria,c:Deltaproteobacteria,o:Myxococcales,f:Polyangiaceae,g:Pajaroellobacter,s:midas_s_2895;	99.8	1479	FJ624903.1.1540 Bacteria;Myxococcota;Polyangia;Polyangiales;Polyangiaceae;Pajaroellobacter;uncultured bacterium	94.8	1542	0.11113086	Export
epsH	Aved_18-Q3-R54-62_BATAC.150_07925	Aved_18-Q3-R54-62_BATAC.150	7925	22.222	90	64	4	10	97	9	94	2.32e-06	54.9	tig00375797-10-3426840	157554	158654	-	d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__Polyangiaceae;g__;s__	ESV2895.1477;tax=d:Bacteria,p:Proteobacteria,c:Deltaproteobacteria,o:Myxococcales,f:Polyangiaceae,g:Pajaroellobacter,s:midas_s_2895;	99.8	1479	FJ624903.1.1540 Bacteria;Myxococcota;Polyangia;Polyangiales;Polyangiaceae;Pajaroellobacter;uncultured bacterium	94.8	1542	0.11113086	SY
epsJ	Aved_18-Q3-R54-62_BATAC.192_00214	Aved_18-Q3-R54-62_BATAC.192	214	20.379	211	136	6	3	205	7	193	5.23e-31	124	tig00373300-10-8002650	51903	52787	+	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Promineofilales;f__Promineofilaceae;g__GCA-2746795;s__	ESV461.1427;tax=d:Bacteria,p:Chloroflexi,c:Anaerolineae,o:Ardenticatenales,f:Ca_Promineofilaceae,g:midas_g_461,s:midas_s_461;	100	1427	FPLP01004046.106.1591 Bacteria;Chloroflexi;Anaerolineae;Ardenticatenales;uncultured;metagenome	99.9	1486	NA	SY
epsH	Aved_18-Q3-R54-62_BATAC.192_00427	Aved_18-Q3-R54-62_BATAC.192	427	22.222	288	209	8	1	278	1	283	7.55e-49	172	tig00373300-10-8002650	325944	326912	-	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Promineofilales;f__Promineofilaceae;g__GCA-2746795;s__	ESV461.1427;tax=d:Bacteria,p:Chloroflexi,c:Anaerolineae,o:Ardenticatenales,f:Ca_Promineofilaceae,g:midas_g_461,s:midas_s_461;	100	1427	FPLP01004046.106.1591 Bacteria;Chloroflexi;Anaerolineae;Ardenticatenales;uncultured;metagenome	99.9	1486	NA	SY
epsH	Aved_18-Q3-R54-62_BATAC.192_00430	Aved_18-Q3-R54-62_BATAC.192	430	27.434	226	155	4	1	223	1	220	3.69e-46	164	tig00373300-10-8002650	329447	330403	-	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Promineofilales;f__Promineofilaceae;g__GCA-2746795;s__	ESV461.1427;tax=d:Bacteria,p:Chloroflexi,c:Anaerolineae,o:Ardenticatenales,f:Ca_Promineofilaceae,g:midas_g_461,s:midas_s_461;	100	1427	FPLP01004046.106.1591 Bacteria;Chloroflexi;Anaerolineae;Ardenticatenales;uncultured;metagenome	99.9	1486	NA	SY
epsJ	Aved_18-Q3-R54-62_BATAC.192_01059	Aved_18-Q3-R54-62_BATAC.192	1059	25.21	238	159	8	2	234	1	224	5.71e-44	159	tig00373667-10-5009380	133905	134876	-	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Promineofilales;f__Promineofilaceae;g__GCA-2746795;s__	ESV461.1427;tax=d:Bacteria,p:Chloroflexi,c:Anaerolineae,o:Ardenticatenales,f:Ca_Promineofilaceae,g:midas_g_461,s:midas_s_461;	100	1427	FPLP01004046.106.1591 Bacteria;Chloroflexi;Anaerolineae;Ardenticatenales;uncultured;metagenome	99.9	1486	NA	SY
epsJ	Aved_18-Q3-R54-62_BATAC.192_01126	Aved_18-Q3-R54-62_BATAC.192	1126	29.091	110	64	4	4	104	64	168	1.2e-21	96	tig00373667-10-5009380	215859	216389	-	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Promineofilales;f__Promineofilaceae;g__GCA-2746795;s__	ESV461.1427;tax=d:Bacteria,p:Chloroflexi,c:Anaerolineae,o:Ardenticatenales,f:Ca_Promineofilaceae,g:midas_g_461,s:midas_s_461;	100	1427	FPLP01004046.106.1591 Bacteria;Chloroflexi;Anaerolineae;Ardenticatenales;uncultured;metagenome	99.9	1486	NA	SY
epsJ	Aved_18-Q3-R54-62_BATAC.192_01513	Aved_18-Q3-R54-62_BATAC.192	1513	20.233	257	179	9	1	244	8	251	1.87e-26	111	tig00373743-10-2917810	179128	179928	+	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Promineofilales;f__Promineofilaceae;g__GCA-2746795;s__	ESV461.1427;tax=d:Bacteria,p:Chloroflexi,c:Anaerolineae,o:Ardenticatenales,f:Ca_Promineofilaceae,g:midas_g_461,s:midas_s_461;	100	1427	FPLP01004046.106.1591 Bacteria;Chloroflexi;Anaerolineae;Ardenticatenales;uncultured;metagenome	99.9	1486	NA	SY
epsJ	Aved_18-Q3-R54-62_BATAC.192_02575	Aved_18-Q3-R54-62_BATAC.192	2575	20.168	238	162	12	5	236	8	223	6.9e-17	85.6	tig00373960-10-3283370	239928	240809	+	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Promineofilales;f__Promineofilaceae;g__GCA-2746795;s__	ESV461.1427;tax=d:Bacteria,p:Chloroflexi,c:Anaerolineae,o:Ardenticatenales,f:Ca_Promineofilaceae,g:midas_g_461,s:midas_s_461;	100	1427	FPLP01004046.106.1591 Bacteria;Chloroflexi;Anaerolineae;Ardenticatenales;uncultured;metagenome	99.9	1486	NA	SY
epsH	Aved_18-Q3-R54-62_BATAC.241_02554	Aved_18-Q3-R54-62_BATAC.241	2554	20.266	301	215	9	1	293	1	284	3.91e-34	132	tig00373145-10-5357490	73569	74495	+	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Rhodocyclaceae;g__Fen-999;s__	ESV5535.1460;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Betaproteobacteriales,f:Rhodocyclaceae,g:midas_g_5535,s:midas_s_5535;	99.9	1460	FPLP01001065.18.1535 Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Rhodocyclaceae;uncultured;metagenome	99.9	1518	NA	SY
epsJ	Aved_18-Q3-R54-62_BATAC.241_02603	Aved_18-Q3-R54-62_BATAC.241	2603	23.381	278	183	8	3	262	211	476	6.77e-49	180	tig00373145-10-5357490	128506	130815	+	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Rhodocyclaceae;g__Fen-999;s__	ESV5535.1460;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Betaproteobacteriales,f:Rhodocyclaceae,g:midas_g_5535,s:midas_s_5535;	99.9	1460	FPLP01001065.18.1535 Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Rhodocyclaceae;uncultured;metagenome	99.9	1518	NA	SY
epsH	Aved_18-Q3-R54-62_BATAC.241_02607	Aved_18-Q3-R54-62_BATAC.241	2607	21.951	82	56	2	6	84	3	79	2e-15	76.4	tig00373145-10-5357490	135285	135542	+	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Rhodocyclaceae;g__Fen-999;s__	ESV5535.1460;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Betaproteobacteriales,f:Rhodocyclaceae,g:midas_g_5535,s:midas_s_5535;	99.9	1460	FPLP01001065.18.1535 Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Rhodocyclaceae;uncultured;metagenome	99.9	1518	NA	SY
epsJ	Aved_18-Q3-R54-62_BATAC.249_01104	Aved_18-Q3-R54-62_BATAC.249	1104	30.909	110	72	3	4	109	425	534	2.56e-26	115	tig00017912-10-1826230	91364	93016	+	d__Bacteria;p__Bacteroidota;c__Ignavibacteria;o__Ignavibacteriales;f__Ignavibacteriaceae_A;g__UTCHB3;s__	ESV1940.1447;tax=d:Bacteria,p:Bacteroidetes,c:Ignavibacteria,o:Ignavibacteriales,f:Ignavibacteriaceae,g:Ignavibacterium,s:midas_s_1940;	99.8	1447	JN981887.1.1496 Bacteria;Bacteroidota;Ignavibacteria;Ignavibacteriales;Ignavibacteriaceae;Ignavibacterium;uncultured actinobacterium	98.3	1496	NA	SY
epsJ	Aved_18-Q3-R54-62_BATAC.249_01920	Aved_18-Q3-R54-62_BATAC.249	1920	27.907	86	58	1	4	85	46	131	6.56e-18	84.8	tig00024215-10-1534800	46326	46784	-	d__Bacteria;p__Bacteroidota;c__Ignavibacteria;o__Ignavibacteriales;f__Ignavibacteriaceae_A;g__UTCHB3;s__	ESV1940.1447;tax=d:Bacteria,p:Bacteroidetes,c:Ignavibacteria,o:Ignavibacteriales,f:Ignavibacteriaceae,g:Ignavibacterium,s:midas_s_1940;	99.8	1447	JN981887.1.1496 Bacteria;Bacteroidota;Ignavibacteria;Ignavibacteriales;Ignavibacteriaceae;Ignavibacterium;uncultured actinobacterium	98.3	1496	NA	SY
epsH	Aved_18-Q3-R54-62_BATAC.249_03879	Aved_18-Q3-R54-62_BATAC.249	3879	22.727	88	65	2	22	106	26	113	1.11e-09	61.4	tig00376807-10-1284950	90096	90455	-	d__Bacteria;p__Bacteroidota;c__Ignavibacteria;o__Ignavibacteriales;f__Ignavibacteriaceae_A;g__UTCHB3;s__	ESV1940.1447;tax=d:Bacteria,p:Bacteroidetes,c:Ignavibacteria,o:Ignavibacteriales,f:Ignavibacteriaceae,g:Ignavibacterium,s:midas_s_1940;	99.8	1447	JN981887.1.1496 Bacteria;Bacteroidota;Ignavibacteria;Ignavibacteriales;Ignavibacteriaceae;Ignavibacterium;uncultured actinobacterium	98.3	1496	NA	SY
epsJ	Aved_18-Q3-R54-62_BATAC.253_01733	Aved_18-Q3-R54-62_BATAC.253	1733	26.697	221	148	9	3	220	9	218	3.32e-50	173	tig00001025-10-18851330	1722875	1723681	+	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Ga0077559;s__	ESV353.1409;tax=d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Sphingomonadales,f:Sphingomonadaceae,g:midas_g_59,s:midas_s_353;	99.8	1409	KC683252.1.1482 Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;uncultured;uncultured bacterium	99.6	1480	NA	SY
epsJ	Aved_18-Q3-R54-62_BATAC.266_03852	Aved_18-Q3-R54-62_BATAC.266	3852	22.798	193	126	7	4	195	2	172	4.89e-21	95.6	tig00373071-10-30212060	2393863	2394555	-	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__UBA3362;s__	ESV66.1450;tax=d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Chitinophagales,f:Saprospiraceae,g:midas_g_65,s:midas_s_65;	99.9	1450	FPLP01013376.25.1519 Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Saprospiraceae;uncultured;metagenome	98.9	1496	NA	SY
epsH	Aved_18-Q3-R54-62_BATAC.292_02755	Aved_18-Q3-R54-62_BATAC.292	2755	22.772	101	54	2	2	78	62	162	4.71e-15	78	tig00022421-10-465540	30391	30933	+	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Hyphomonadaceae;g__SWB02;s__	ESV2783.1387;tax=d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Caulobacterales,f:Hyphomonadaceae,g:SWB02,s:midas_s_2783;	98.8	1387	CP013244.3340953.3342420 Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;SWB02;Caulobacteraceae bacterium OTSz_A_272	98.6	1465	0.075280845	SY
epsJ	Aved_18-Q3-R54-62_BATAC.321_sub_00655	Aved_18-Q3-R54-62_BATAC.321_sub	655	24.066	241	158	10	5	225	4	239	1.08e-28	118	tig00016206-10-1978680	196032	196991	-	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__;s__	ESV4338.1449;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Betaproteobacteriales,f:Burkholderiaceae,g:Sphaerotilus,s:midas_s_4338;	99.9	1449	AY212650.1.1514 Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Sphaerotilus;uncultured bacterium	95.3	1527	0.55429703	SY
epsJ	Aved_18-Q3-R54-62_BATAC.321_sub_01232	Aved_18-Q3-R54-62_BATAC.321_sub	1232	24.016	254	174	5	3	242	165	413	1.17e-44	166	tig00019794-10-1575890	83543	85336	+	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__;s__	ESV4338.1449;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Betaproteobacteriales,f:Burkholderiaceae,g:Sphaerotilus,s:midas_s_4338;	99.9	1449	AY212650.1.1514 Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Sphaerotilus;uncultured bacterium	95.3	1527	0.55429703	SY
epsJ	Aved_18-Q3-R54-62_BATAC.321_sub_01790	Aved_18-Q3-R54-62_BATAC.321_sub	1790	21.531	209	137	9	2	205	47	233	1.01e-19	96	tig00022768-10-1054640	99845	101410	-	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__;s__	ESV4338.1449;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Betaproteobacteriales,f:Burkholderiaceae,g:Sphaerotilus,s:midas_s_4338;	99.9	1449	AY212650.1.1514 Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Sphaerotilus;uncultured bacterium	95.3	1527	0.55429703	SY
epsJ	Aved_18-Q3-R54-62_BATAC.321_sub_03947	Aved_18-Q3-R54-62_BATAC.321_sub	3947	27.232	224	131	8	5	216	3	206	1.73e-40	151	tig00377535-10-475440	27364	28548	+	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__;s__	ESV4338.1449;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Betaproteobacteriales,f:Burkholderiaceae,g:Sphaerotilus,s:midas_s_4338;	99.9	1449	AY212650.1.1514 Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Sphaerotilus;uncultured bacterium	95.3	1527	0.55429703	SY
epsH	Aved_18-Q3-R54-62_BATAC.321_sub_04786	Aved_18-Q3-R54-62_BATAC.321_sub	4786	29.545	176	115	4	5	179	3	170	9.06e-31	122	tig01609279-10-843240	8115	8873	+	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__;s__	ESV4338.1449;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Betaproteobacteriales,f:Burkholderiaceae,g:Sphaerotilus,s:midas_s_4338;	99.9	1449	AY212650.1.1514 Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Sphaerotilus;uncultured bacterium	95.3	1527	0.55429703	SY
epsH	Aved_18-Q3-R54-62_BATAC.345_01537	Aved_18-Q3-R54-62_BATAC.345	1537	27.16	81	52	3	6	79	307	387	7.5e-11	68.8	tig00010125-10-1027330	24414	25586	+	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__OLB17;s__	ESV1391.1443;tax=d:Bacteria,p:Acidobacteria,c:Blastocatellia_Subgroup_4,o:Blastocatellales,f:Blastocatellaceae,g:JGI.fa	99.8	1443	FR749748.1.1486 Bacteria;Acidobacteriota;Blastocatellia;Blastocatellales;Blastocatellaceae;JGI 0001001-H03;uncultured Acidobacteria bacterium	99.3	1486	NA	SY
epsJ	Aved_18-Q3-R54-62_BATAC.345_01805	Aved_18-Q3-R54-62_BATAC.345	1805	28.095	210	138	4	3	209	24	223	1.72e-51	175	tig00010125-1031330-4244430	169997	170668	+	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__OLB17;s__	ESV1391.1443;tax=d:Bacteria,p:Acidobacteria,c:Blastocatellia_Subgroup_4,o:Blastocatellales,f:Blastocatellaceae,g:JGI.fa	99.8	1443	FR749748.1.1486 Bacteria;Acidobacteriota;Blastocatellia;Blastocatellales;Blastocatellaceae;JGI 0001001-H03;uncultured Acidobacteria bacterium	99.3	1486	NA	SY
epsJ	Aved_18-Q3-R54-62_BATAC.345_03449	Aved_18-Q3-R54-62_BATAC.345	3449	30.435	92	59	2	1	87	1	92	4.6e-20	89.6	tig00034650-10-831510	78670	78984	-	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__OLB17;s__	ESV1391.1443;tax=d:Bacteria,p:Acidobacteria,c:Blastocatellia_Subgroup_4,o:Blastocatellales,f:Blastocatellaceae,g:JGI.fa	99.8	1443	FR749748.1.1486 Bacteria;Acidobacteriota;Blastocatellia;Blastocatellales;Blastocatellaceae;JGI 0001001-H03;uncultured Acidobacteria bacterium	99.3	1486	NA	SY
epsJ	Aved_18-Q3-R54-62_BATAC.345_03762	Aved_18-Q3-R54-62_BATAC.345	3762	32.54	126	82	1	3	128	6	128	2.32e-46	160	tig00375227-10-4221460	189317	189802	+	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__OLB17;s__	ESV1391.1443;tax=d:Bacteria,p:Acidobacteria,c:Blastocatellia_Subgroup_4,o:Blastocatellales,f:Blastocatellaceae,g:JGI.fa	99.8	1443	FR749748.1.1486 Bacteria;Acidobacteriota;Blastocatellia;Blastocatellales;Blastocatellaceae;JGI 0001001-H03;uncultured Acidobacteria bacterium	99.3	1486	NA	SY
