Query_label	Target_label	ID	ProkkaNO	Percent_identity	align_length	mismatch	gap_opens	start_query	end_query	start_target	end_target	E_value	Bit score	seqname	start	end	strand	GTDBTax	MiDAS3_6Tax	MIdentity	MAlnLgth	SILVA138Tax	SIdentity	SAlnLgth	max_abund	Function
bcsCII	Aved_18-Q3-R54-62_BATAC.150_01202	Aved_18-Q3-R54-62_BATAC.150	1202	20.155	258	202	3	394	651	40	293	2.4e-15	84.2	tig00001398-10-14408340	1393265	1394146	-	d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__Polyangiaceae;g__;s__	ESV2895.1477;tax=d:Bacteria,p:Proteobacteria,c:Deltaproteobacteria,o:Myxococcales,f:Polyangiaceae,g:Pajaroellobacter,s:midas_s_2895;	99.8	1479	FJ624903.1.1540 Bacteria;Myxococcota;Polyangia;Polyangiales;Polyangiaceae;Pajaroellobacter;uncultured bacterium	94.8	1542	0.11113086	Export
bcsCII	Aved_18-Q3-R54-62_BATAC.150_01783	Aved_18-Q3-R54-62_BATAC.150	1783	21.203	349	244	6	529	848	79	425	2.23e-06	58.4	tig00002157-10-11800020	601549	602994	-	d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__Polyangiaceae;g__;s__	ESV2895.1477;tax=d:Bacteria,p:Proteobacteria,c:Deltaproteobacteria,o:Myxococcales,f:Polyangiaceae,g:Pajaroellobacter,s:midas_s_2895;	99.8	1479	FJ624903.1.1540 Bacteria;Myxococcota;Polyangia;Polyangiales;Polyangiaceae;Pajaroellobacter;uncultured bacterium	94.8	1542	0.11113086	Export
bcsY	Aved_18-Q3-R54-62_BATAC.150_02685	Aved_18-Q3-R54-62_BATAC.150	2685	22.835	381	229	9	29	353	24	395	6.18e-17	87.7	tig00004541-10-7084310	324441	325646	+	d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__Polyangiaceae;g__;s__	ESV2895.1477;tax=d:Bacteria,p:Proteobacteria,c:Deltaproteobacteria,o:Myxococcales,f:Polyangiaceae,g:Pajaroellobacter,s:midas_s_2895;	99.8	1479	FJ624903.1.1540 Bacteria;Myxococcota;Polyangia;Polyangiales;Polyangiaceae;Pajaroellobacter;uncultured bacterium	94.8	1542	0.11113086	MOD
bcsCII	Aved_18-Q3-R54-62_BATAC.150_03317	Aved_18-Q3-R54-62_BATAC.150	3317	20.408	833	581	15	101	882	281	1082	2.93e-80	297	tig00005295-10-6094160	340075	344715	-	d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__Polyangiaceae;g__;s__	ESV2895.1477;tax=d:Bacteria,p:Proteobacteria,c:Deltaproteobacteria,o:Myxococcales,f:Polyangiaceae,g:Pajaroellobacter,s:midas_s_2895;	99.8	1479	FJ624903.1.1540 Bacteria;Myxococcota;Polyangia;Polyangiales;Polyangiaceae;Pajaroellobacter;uncultured bacterium	94.8	1542	0.11113086	Export
bcsX	Aved_18-Q3-R54-62_BATAC.150_04218	Aved_18-Q3-R54-62_BATAC.150	4218	25.5	200	101	7	49	243	88	244	1.46e-67	215	tig00007115-10-4957410	45801	46571	-	d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__Polyangiaceae;g__;s__	ESV2895.1477;tax=d:Bacteria,p:Proteobacteria,c:Deltaproteobacteria,o:Myxococcales,f:Polyangiaceae,g:Pajaroellobacter,s:midas_s_2895;	99.8	1479	FJ624903.1.1540 Bacteria;Myxococcota;Polyangia;Polyangiales;Polyangiaceae;Pajaroellobacter;uncultured bacterium	94.8	1542	0.11113086	MOD
bcsABII-A	Aved_18-Q3-R54-62_BATAC.150_05134	Aved_18-Q3-R54-62_BATAC.150	5134	20.977	348	257	7	99	433	3	345	2.83e-61	225	tig00009971-10-4192380	108655	110169	+	d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__Polyangiaceae;g__;s__	ESV2895.1477;tax=d:Bacteria,p:Proteobacteria,c:Deltaproteobacteria,o:Myxococcales,f:Polyangiaceae,g:Pajaroellobacter,s:midas_s_2895;	99.8	1479	FJ624903.1.1540 Bacteria;Myxococcota;Polyangia;Polyangiales;Polyangiaceae;Pajaroellobacter;uncultured bacterium	94.8	1542	0.11113086	SY
bcsCII	Aved_18-Q3-R54-62_BATAC.150_05704	Aved_18-Q3-R54-62_BATAC.150	5704	21.293	263	183	6	240	498	5	247	7.06e-08	63	tig00010865-10-3492620	302955	304394	+	d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__Polyangiaceae;g__;s__	ESV2895.1477;tax=d:Bacteria,p:Proteobacteria,c:Deltaproteobacteria,o:Myxococcales,f:Polyangiaceae,g:Pajaroellobacter,s:midas_s_2895;	99.8	1479	FJ624903.1.1540 Bacteria;Myxococcota;Polyangia;Polyangiales;Polyangiaceae;Pajaroellobacter;uncultured bacterium	94.8	1542	0.11113086	Export
bcsCII	Aved_18-Q3-R54-62_BATAC.150_05952	Aved_18-Q3-R54-62_BATAC.150	5952	20.69	261	199	4	443	702	6	259	5.29e-10	68	tig00011342-10-2727030	193392	194210	-	d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__Polyangiaceae;g__;s__	ESV2895.1477;tax=d:Bacteria,p:Proteobacteria,c:Deltaproteobacteria,o:Myxococcales,f:Polyangiaceae,g:Pajaroellobacter,s:midas_s_2895;	99.8	1479	FJ624903.1.1540 Bacteria;Myxococcota;Polyangia;Polyangiales;Polyangiaceae;Pajaroellobacter;uncultured bacterium	94.8	1542	0.11113086	Export
bcsY	Aved_18-Q3-R54-62_BATAC.150_07485	Aved_18-Q3-R54-62_BATAC.150	7485	20.854	398	222	10	27	351	30	407	7.22e-18	90.3	tig00374353-10-3812280	95986	97227	-	d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__Polyangiaceae;g__;s__	ESV2895.1477;tax=d:Bacteria,p:Proteobacteria,c:Deltaproteobacteria,o:Myxococcales,f:Polyangiaceae,g:Pajaroellobacter,s:midas_s_2895;	99.8	1479	FJ624903.1.1540 Bacteria;Myxococcota;Polyangia;Polyangiales;Polyangiaceae;Pajaroellobacter;uncultured bacterium	94.8	1542	0.11113086	MOD
bcsABII-A	Aved_18-Q3-R54-62_BATAC.192_00422	Aved_18-Q3-R54-62_BATAC.192	422	20.563	355	259	10	91	439	1	338	3.33e-31	134	tig00373300-10-8002650	319501	320772	-	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Promineofilales;f__Promineofilaceae;g__GCA-2746795;s__	ESV461.1427;tax=d:Bacteria,p:Chloroflexi,c:Anaerolineae,o:Ardenticatenales,f:Ca_Promineofilaceae,g:midas_g_461,s:midas_s_461;	100	1427	FPLP01004046.106.1591 Bacteria;Chloroflexi;Anaerolineae;Ardenticatenales;uncultured;metagenome	99.9	1486	NA	SY
bcsCII	Aved_18-Q3-R54-62_BATAC.192_00556	Aved_18-Q3-R54-62_BATAC.192	556	22.691	498	326	14	214	662	520	1007	3.42e-28	130	tig00373300-10-8002650	478967	482065	-	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Promineofilales;f__Promineofilaceae;g__GCA-2746795;s__	ESV461.1427;tax=d:Bacteria,p:Chloroflexi,c:Anaerolineae,o:Ardenticatenales,f:Ca_Promineofilaceae,g:midas_g_461,s:midas_s_461;	100	1427	FPLP01004046.106.1591 Bacteria;Chloroflexi;Anaerolineae;Ardenticatenales;uncultured;metagenome	99.9	1486	NA	Export
bcsABII-A	Aved_18-Q3-R54-62_BATAC.192_01757	Aved_18-Q3-R54-62_BATAC.192	1757	22.44	459	319	12	101	533	1	448	1.44e-84	291	tig00373745-10-8306910	132609	134051	+	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Promineofilales;f__Promineofilaceae;g__GCA-2746795;s__	ESV461.1427;tax=d:Bacteria,p:Chloroflexi,c:Anaerolineae,o:Ardenticatenales,f:Ca_Promineofilaceae,g:midas_g_461,s:midas_s_461;	100	1427	FPLP01004046.106.1591 Bacteria;Chloroflexi;Anaerolineae;Ardenticatenales;uncultured;metagenome	99.9	1486	NA	SY
bcsCII	Aved_18-Q3-R54-62_BATAC.292_01006	Aved_18-Q3-R54-62_BATAC.292	1006	21.389	360	254	8	330	676	272	615	1.35e-10	72.3	tig00018317-10-1919800	13318	15348	+	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Hyphomonadaceae;g__SWB02;s__	ESV2783.1387;tax=d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Caulobacterales,f:Hyphomonadaceae,g:SWB02,s:midas_s_2783;	98.8	1387	CP013244.3340953.3342420 Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;SWB02;Caulobacteraceae bacterium OTSz_A_272	98.6	1465	0.075280845	Export
bcsY	Aved_18-Q3-R54-62_BATAC.292_03611	Aved_18-Q3-R54-62_BATAC.292	3611	22.901	131	83	3	34	146	16	146	1.99e-08	58.8	tig00034833-10-777120	53525	53965	-	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Hyphomonadaceae;g__SWB02;s__	ESV2783.1387;tax=d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Caulobacterales,f:Hyphomonadaceae,g:SWB02,s:midas_s_2783;	98.8	1387	CP013244.3340953.3342420 Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;SWB02;Caulobacteraceae bacterium OTSz_A_272	98.6	1465	0.075280845	MOD
bcsABII-A	Aved_18-Q3-R54-62_BATAC.321_sub_01232	Aved_18-Q3-R54-62_BATAC.321_sub	1232	20.613	359	256	8	81	419	89	438	1.81e-58	219	tig00019794-10-1575890	83543	85336	+	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__;s__	ESV4338.1449;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Betaproteobacteriales,f:Burkholderiaceae,g:Sphaerotilus,s:midas_s_4338;	99.9	1449	AY212650.1.1514 Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Sphaerotilus;uncultured bacterium	95.3	1527	0.55429703	SY
bcsY	Aved_18-Q3-R54-62_BATAC.321_sub_02459	Aved_18-Q3-R54-62_BATAC.321_sub	2459	20.833	168	120	3	203	357	27	194	3.69e-06	53.4	tig00028404-10-790370	31689	32300	-	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__;s__	ESV4338.1449;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Betaproteobacteriales,f:Burkholderiaceae,g:Sphaerotilus,s:midas_s_4338;	99.9	1449	AY212650.1.1514 Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Sphaerotilus;uncultured bacterium	95.3	1527	0.55429703	MOD
bcsY	Aved_18-Q3-R54-62_BATAC.321_sub_02460	Aved_18-Q3-R54-62_BATAC.321_sub	2460	28.249	177	98	5	25	185	1	164	7.26e-21	94.2	tig00028404-10-790370	32300	32800	-	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__;s__	ESV4338.1449;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Betaproteobacteriales,f:Burkholderiaceae,g:Sphaerotilus,s:midas_s_4338;	99.9	1449	AY212650.1.1514 Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Sphaerotilus;uncultured bacterium	95.3	1527	0.55429703	MOD
bcsCII	Aved_18-Q3-R54-62_BATAC.321_sub_03270	Aved_18-Q3-R54-62_BATAC.321_sub	3270	22.19	347	239	5	323	644	21	361	2.57e-11	73.4	tig00034718-10-694040	20329	21477	+	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__;s__	ESV4338.1449;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Betaproteobacteriales,f:Burkholderiaceae,g:Sphaerotilus,s:midas_s_4338;	99.9	1449	AY212650.1.1514 Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Sphaerotilus;uncultured bacterium	95.3	1527	0.55429703	Export
bcsY	Aved_18-Q3-R54-62_BATAC.321_sub_05019	Aved_18-Q3-R54-62_BATAC.321_sub	5019	21.351	370	229	10	34	363	8	355	7.2e-17	86.9	tig01610890-10-482330	5017	6111	-	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__;s__	ESV4338.1449;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Betaproteobacteriales,f:Burkholderiaceae,g:Sphaerotilus,s:midas_s_4338;	99.9	1449	AY212650.1.1514 Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Sphaerotilus;uncultured bacterium	95.3	1527	0.55429703	MOD
bcsCII	Aved_18-Q3-R54-62_BATAC.345_01746	Aved_18-Q3-R54-62_BATAC.345	1746	21.067	356	263	7	310	664	108	446	1.5e-18	96.5	tig00010125-1031330-4244430	111728	113098	+	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__OLB17;s__	ESV1391.1443;tax=d:Bacteria,p:Acidobacteria,c:Blastocatellia_Subgroup_4,o:Blastocatellales,f:Blastocatellaceae,g:JGI.fa	99.8	1443	FR749748.1.1486 Bacteria;Acidobacteriota;Blastocatellia;Blastocatellales;Blastocatellaceae;JGI 0001001-H03;uncultured Acidobacteria bacterium	99.3	1486	NA	Export
bcsY	Aved_18-Q3-R54-62_BATAC.358_cln_01500	Aved_18-Q3-R54-62_BATAC.358_cln	1500	22.936	109	82	2	254	360	15	123	1.48e-09	61.8	tig00000001-10-50330670	1648483	1648935	-	d__Bacteria;p__Cyanobacteria;c__Vampirovibrionia;o__Obscuribacterales;f__;g__;s__	ESV2716.1414;tax=d:Bacteria,p:Cyanobacteria,c:Melainabacteria,o:Obscuribacterales,f:midas_f_1393,g:Ca_Obscuribacter,s:midas_s_2716;	88.9	1446	FJ236039.1.1487 Bacteria;Cyanobacteria;Vampirivibrionia;Obscuribacterales;Obscuribacteraceae;uncultured bacterium	99.7	1487	0.13992107	MOD
bcsCII	Aved_18-Q3-R54-62_BATAC.358_cln_01549	Aved_18-Q3-R54-62_BATAC.358_cln	1549	20.19	421	312	7	462	882	37	433	8.25e-33	144	tig00000001-10-50330670	1700526	1702976	-	d__Bacteria;p__Cyanobacteria;c__Vampirovibrionia;o__Obscuribacterales;f__;g__;s__	ESV2716.1414;tax=d:Bacteria,p:Cyanobacteria,c:Melainabacteria,o:Obscuribacterales,f:midas_f_1393,g:Ca_Obscuribacter,s:midas_s_2716;	88.9	1446	FJ236039.1.1487 Bacteria;Cyanobacteria;Vampirivibrionia;Obscuribacterales;Obscuribacteraceae;uncultured bacterium	99.7	1487	0.13992107	Export
bcsCII	Aved_18-Q3-R54-62_BATAC.392_00379	Aved_18-Q3-R54-62_BATAC.392	379	20.455	264	191	3	326	588	5	250	3.67e-17	88.4	tig00003452-10-8501080	410079	410831	+	d__Bacteria;p__Krumholzibacteriota;c__Krumholzibacteria;o__LZORAL124-64-63;f__LZORAL124-64-63;g__;s__	ESV4832.1487;tax=d:Bacteria,p:Ca_Fermentibacterota,c:Ca_Fermentibacteria,o:midas_o_753,f:midas_f_753,g:midas_g_753,s:midas_s_753;	100	1487	EF632751.1.1552 Bacteria;Latescibacterota;uncultured bacterium	99.4	1552	0.55935913	Export
bcsY	Aved_18-Q3-R54-62_BATAC.392_02380	Aved_18-Q3-R54-62_BATAC.392	2380	22.432	370	256	8	4	353	1	359	5.73e-52	182	tig00006180-10-5375090	518399	519478	-	d__Bacteria;p__Krumholzibacteriota;c__Krumholzibacteria;o__LZORAL124-64-63;f__LZORAL124-64-63;g__;s__	ESV4832.1487;tax=d:Bacteria,p:Ca_Fermentibacterota,c:Ca_Fermentibacteria,o:midas_o_753,f:midas_f_753,g:midas_g_753,s:midas_s_753;	100	1487	EF632751.1.1552 Bacteria;Latescibacterota;uncultured bacterium	99.4	1552	0.55935913	MOD
bcsCII	Aved_18-Q3-R54-62_BATAC.392_02917	Aved_18-Q3-R54-62_BATAC.392	2917	23.052	308	224	7	73	370	272	576	0.000128	52.6	tig00007370-10-4605250	94158	95894	-	d__Bacteria;p__Krumholzibacteriota;c__Krumholzibacteria;o__LZORAL124-64-63;f__LZORAL124-64-63;g__;s__	ESV4832.1487;tax=d:Bacteria,p:Ca_Fermentibacterota,c:Ca_Fermentibacteria,o:midas_o_753,f:midas_f_753,g:midas_g_753,s:midas_s_753;	100	1487	EF632751.1.1552 Bacteria;Latescibacterota;uncultured bacterium	99.4	1552	0.55935913	Export
bcsCII	Aved_18-Q3-R54-62_BATAC.392_03791	Aved_18-Q3-R54-62_BATAC.392	3791	20.245	326	248	3	448	769	16	333	6.95e-09	65.3	tig00021708-10-1357390	115193	116227	+	d__Bacteria;p__Krumholzibacteriota;c__Krumholzibacteria;o__LZORAL124-64-63;f__LZORAL124-64-63;g__;s__	ESV4832.1487;tax=d:Bacteria,p:Ca_Fermentibacterota,c:Ca_Fermentibacteria,o:midas_o_753,f:midas_f_753,g:midas_g_753,s:midas_s_753;	100	1487	EF632751.1.1552 Bacteria;Latescibacterota;uncultured bacterium	99.4	1552	0.55935913	Export
bcsABII-A	Aved_18-Q3-R54-62_BATAC.392_03996	Aved_18-Q3-R54-62_BATAC.392	3996	20.19	421	311	10	100	501	55	469	1.33e-67	242	tig00034524-10-667180	4978	6393	-	d__Bacteria;p__Krumholzibacteriota;c__Krumholzibacteria;o__LZORAL124-64-63;f__LZORAL124-64-63;g__;s__	ESV4832.1487;tax=d:Bacteria,p:Ca_Fermentibacterota,c:Ca_Fermentibacteria,o:midas_o_753,f:midas_f_753,g:midas_g_753,s:midas_s_753;	100	1487	EF632751.1.1552 Bacteria;Latescibacterota;uncultured bacterium	99.4	1552	0.55935913	SY
bcsCII	Aved_18-Q3-R54-62_BATAC.490_00828	Aved_18-Q3-R54-62_BATAC.490	828	21.615	421	298	6	348	765	13	404	1.64e-24	116	tig00373196-10-13516160	664106	666097	+	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__UBA1936;s__	ESV59.1411;tax=d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Sphingomonadales,f:Sphingomonadaceae,g:midas_g_59,s:midas_s_59;	100	1411	HM007527.1.1469 Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;uncultured;uncultured bacterium	99.5	1470	NA	Export
bcsY	Aved_18-Q3-R54-62_BATAC.500_00481	Aved_18-Q3-R54-62_BATAC.500	481	28.614	332	225	5	27	348	2	331	4.82e-69	234	tig00000837-10-19575330	561369	563321	-	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Ahniellaceae;g__0-14-3-00-62-12;s__	ESV1375.1467;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Xanthomonadales,f:Rhodanobacteraceae,g:midas_g_116,s:midas_s_953;	99.9	1467	JN981890.1.1516 Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Rhodanobacteraceae;Ahniella;uncultured bacterium	97.6	1516	0.18476477	MOD
bcsCII	Aved_18-Q3-R54-62_BATAC.500_00823	Aved_18-Q3-R54-62_BATAC.500	823	21.212	297	217	6	391	682	337	621	9.96e-10	69.6	tig00000837-10-19575330	926269	928143	+	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Ahniellaceae;g__0-14-3-00-62-12;s__	ESV1375.1467;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Xanthomonadales,f:Rhodanobacteraceae,g:midas_g_116,s:midas_s_953;	99.9	1467	JN981890.1.1516 Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Rhodanobacteraceae;Ahniella;uncultured bacterium	97.6	1516	0.18476477	Export
bcsY	Aved_18-Q3-R54-62_BATAC.500_00848	Aved_18-Q3-R54-62_BATAC.500	848	21.108	379	242	9	24	358	8	373	1.62e-29	123	tig00000837-10-19575330	959294	960445	-	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Ahniellaceae;g__0-14-3-00-62-12;s__	ESV1375.1467;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Xanthomonadales,f:Rhodanobacteraceae,g:midas_g_116,s:midas_s_953;	99.9	1467	JN981890.1.1516 Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Rhodanobacteraceae;Ahniella;uncultured bacterium	97.6	1516	0.18476477	MOD
bcsY	Aved_18-Q3-R54-62_BATAC.500_01075	Aved_18-Q3-R54-62_BATAC.500	1075	28.947	380	245	8	25	380	4	382	3.38e-78	259	tig00000837-10-19575330	1234844	1236853	+	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Ahniellaceae;g__0-14-3-00-62-12;s__	ESV1375.1467;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Xanthomonadales,f:Rhodanobacteraceae,g:midas_g_116,s:midas_s_953;	99.9	1467	JN981890.1.1516 Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Rhodanobacteraceae;Ahniella;uncultured bacterium	97.6	1516	0.18476477	MOD
bcsY	Aved_18-Q3-R54-62_BATAC.500_01085	Aved_18-Q3-R54-62_BATAC.500	1085	28.989	376	254	7	18	384	1	372	1.2e-71	241	tig00000837-10-19575330	1246184	1248139	+	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Ahniellaceae;g__0-14-3-00-62-12;s__	ESV1375.1467;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Xanthomonadales,f:Rhodanobacteraceae,g:midas_g_116,s:midas_s_953;	99.9	1467	JN981890.1.1516 Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Rhodanobacteraceae;Ahniella;uncultured bacterium	97.6	1516	0.18476477	MOD
bcsCII	Aved_18-Q3-R54-62_BATAC.500_01279	Aved_18-Q3-R54-62_BATAC.500	1279	20.795	327	245	4	447	769	3	319	1.51e-09	68.4	tig00000837-10-19575330	1473641	1475125	-	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Ahniellaceae;g__0-14-3-00-62-12;s__	ESV1375.1467;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Xanthomonadales,f:Rhodanobacteraceae,g:midas_g_116,s:midas_s_953;	99.9	1467	JN981890.1.1516 Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Rhodanobacteraceae;Ahniella;uncultured bacterium	97.6	1516	0.18476477	Export
bcsCII	Aved_18-Q3-R54-62_BATAC.500_03229	Aved_18-Q3-R54-62_BATAC.500	3229	21.307	352	263	5	461	798	5	356	3.78e-15	86.9	tig00002915-10-9526300	616324	618435	-	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Ahniellaceae;g__0-14-3-00-62-12;s__	ESV1375.1467;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Xanthomonadales,f:Rhodanobacteraceae,g:midas_g_116,s:midas_s_953;	99.9	1467	JN981890.1.1516 Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Rhodanobacteraceae;Ahniella;uncultured bacterium	97.6	1516	0.18476477	Export
bcsY	Aved_18-Q3-R54-62_BATAC.558_00073	Aved_18-Q3-R54-62_BATAC.558	73	20.93	172	131	2	181	347	1	172	4.64e-21	100	tig00002437-10-13272680	72057	73454	-	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halieaceae;g__Halioglobus;s__	ESV869.1456;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Cellvibrionales,f:Halieaceae,g:OM60NOR5_clade,s:midas_s_869;	98.6	1456	JN609360.1.1495 Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Halieaceae;OM60(NOR5) clade;uncultured bacterium	97.9	1496	NA	MOD
bcsY	Aved_18-Q3-R54-62_BATAC.558_00074	Aved_18-Q3-R54-62_BATAC.558	74	38.938	113	64	2	26	133	20	132	7.25e-28	113	tig00002437-10-13272680	73457	73999	-	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halieaceae;g__Halioglobus;s__	ESV869.1456;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Cellvibrionales,f:Halieaceae,g:OM60NOR5_clade,s:midas_s_869;	98.6	1456	JN609360.1.1495 Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Halieaceae;OM60(NOR5) clade;uncultured bacterium	97.9	1496	NA	MOD
bcsY	Aved_18-Q3-R54-62_BATAC.558_00190	Aved_18-Q3-R54-62_BATAC.558	190	21.481	135	104	1	237	369	17	151	7.45e-14	75.3	tig00002437-10-13272680	196495	197088	-	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halieaceae;g__Halioglobus;s__	ESV869.1456;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Cellvibrionales,f:Halieaceae,g:OM60NOR5_clade,s:midas_s_869;	98.6	1456	JN609360.1.1495 Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Halieaceae;OM60(NOR5) clade;uncultured bacterium	97.9	1496	NA	MOD
bcsY	Aved_18-Q3-R54-62_BATAC.558_00191	Aved_18-Q3-R54-62_BATAC.558	191	31.308	214	141	3	27	235	7	219	8.35e-47	164	tig00002437-10-13272680	197031	197699	-	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halieaceae;g__Halioglobus;s__	ESV869.1456;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Cellvibrionales,f:Halieaceae,g:OM60NOR5_clade,s:midas_s_869;	98.6	1456	JN609360.1.1495 Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Halieaceae;OM60(NOR5) clade;uncultured bacterium	97.9	1496	NA	MOD
bcsY	Aved_18-Q3-R54-62_BATAC.558_01487	Aved_18-Q3-R54-62_BATAC.558	1487	23.797	395	247	7	25	377	1	383	2.17e-57	205	tig00006078-10-5876460	234437	236836	+	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halieaceae;g__Halioglobus;s__	ESV869.1456;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Cellvibrionales,f:Halieaceae,g:OM60NOR5_clade,s:midas_s_869;	98.6	1456	JN609360.1.1495 Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Halieaceae;OM60(NOR5) clade;uncultured bacterium	97.9	1496	NA	MOD
